age,daily_hours,skill_count,habit_strength,openness,conscientiousness,extraversion,agreeableness,emotional_stability,field,success_probability
28,5,24,16,90,70,68,71,82,Research,100.0
38,11,1,33,45,45,98,91,64,Creative,83.33
35,9,8,52,74,44,60,60,37,Business,97.69
40,5,16,53,88,47,93,33,61,Technology,99.99
33,2,13,170,61,70,53,32,62,Business,100.0
43,2,19,39,74,64,57,55,37,Technology,91.92
32,8,23,94,97,42,38,43,49,Technology,100.0
21,8,12,37,74,63,60,96,93,Research,100.0
44,1,11,175,76,81,63,76,61,Research,90.42
41,9,14,172,67,93,51,45,34,Business,100.0
23,6,13,88,41,50,47,39,89,Creative,95.94
24,1,9,132,47,68,66,66,93,Research,87.25
44,10,11,24,97,88,54,97,65,Technology,100.0
33,8,21,189,79,82,85,32,41,Technology,100.0
34,7,3,72,69,72,33,50,30,Creative,83.11
19,7,3,27,82,51,70,53,53,Research,79.9
19,7,8,80,48,84,89,68,62,Business,100.0
38,11,17,69,81,86,82,50,37,Technology,100.0
44,2,1,108,81,95,63,79,31,Technology,59.63
38,9,23,198,62,70,95,31,98,Creative,100.0
33,1,8,71,54,69,50,37,36,Technology,83.01
19,9,10,190,71,72,99,39,87,Research,100.0
30,4,8,21,93,63,54,56,31,Technology,83.4
40,10,1,92,88,44,76,53,73,Creative,87.98
35,8,19,61,51,56,30,40,45,Technology,100.0
34,9,23,132,47,64,69,96,52,Business,100.0
26,5,4,171,78,57,63,71,32,Research,76.83
19,10,3,114,82,70,72,96,66,Creative,98.63
34,10,13,139,56,40,59,97,73,Creative,100.0
20,1,19,42,58,75,53,54,40,Technology,87.04
22,9,1,20,62,65,30,76,70,Research,90.03
21,9,5,108,89,48,33,94,86,Creative,100.0
31,6,5,74,91,81,94,37,37,Business,95.76
41,1,9,102,64,45,30,62,43,Research,55.48
28,8,23,181,77,88,72,39,56,Creative,100.0
29,5,4,94,69,52,87,32,34,Business,54.14
41,10,5,153,92,54,47,76,33,Technology,88.32
43,5,11,67,91,98,63,59,83,Creative,100.0
20,8,22,66,76,77,70,33,55,Research,100.0
30,10,12,179,50,50,83,67,49,Business,94.17
31,2,23,188,81,81,39,43,34,Technology,100.0
39,11,7,155,70,82,64,33,80,Business,100.0
21,7,12,85,73,65,35,82,44,Business,100.0
24,3,8,184,62,75,90,81,47,Creative,97.09
21,9,19,16,86,74,55,80,85,Research,100.0
28,3,8,150,71,80,63,47,84,Research,96.0
30,9,16,11,96,73,78,83,51,Creative,100.0
35,10,12,100,74,68,35,66,87,Creative,100.0
33,6,11,164,77,44,67,91,82,Creative,96.33
35,5,1,135,94,91,53,36,43,Business,80.08
20,4,17,121,52,61,83,81,75,Creative,100.0
24,10,15,163,55,79,90,45,47,Research,100.0
41,2,22,175,72,48,44,93,37,Creative,94.02
31,4,7,189,47,81,79,79,97,Research,100.0
43,10,23,191,69,70,45,81,70,Research,100.0
34,8,20,112,66,41,89,80,30,Business,100.0
23,6,22,197,66,87,91,92,64,Business,100.0
40,4,6,101,95,42,86,70,60,Research,77.01
26,5,21,185,42,80,78,57,61,Research,100.0
24,7,21,41,77,59,37,97,55,Research,100.0
20,3,10,80,84,40,94,46,51,Creative,83.93
31,6,14,56,72,59,45,97,63,Technology,100.0
21,2,13,46,96,62,53,42,98,Creative,100.0
23,10,22,86,82,60,30,33,96,Business,100.0
24,8,15,137,97,54,34,78,40,Creative,100.0
30,10,15,43,50,96,58,51,62,Technology,100.0
25,7,5,38,45,91,43,46,57,Technology,95.05
36,2,4,157,80,75,35,94,79,Creative,87.94
27,10,3,170,98,98,44,85,90,Creative,100.0
32,7,15,199,42,62,43,35,62,Technology,100.0
38,3,3,193,85,75,42,42,87,Business,85.44
38,2,10,52,67,95,76,64,48,Research,88.21
25,9,17,74,77,88,57,62,42,Creative,100.0
29,5,22,189,52,79,70,78,36,Creative,100.0
41,7,17,170,73,97,47,34,30,Research,100.0
43,2,3,45,74,90,41,44,33,Creative,66.66
34,5,23,86,83,40,86,56,54,Business,100.0
19,2,9,102,69,69,76,51,71,Business,84.67
36,2,14,17,76,44,37,40,58,Research,91.34
38,7,13,73,88,58,96,81,49,Creative,100.0
39,5,15,199,56,95,82,66,48,Business,100.0
29,2,17,98,76,97,44,49,84,Technology,100.0
26,8,15,181,84,48,76,79,61,Research,100.0
39,7,21,195,83,81,90,48,98,Business,100.0
38,10,22,121,74,78,41,91,74,Business,100.0
37,3,7,161,42,45,82,63,62,Technology,64.37
28,10,3,64,82,88,78,62,57,Technology,100.0
26,8,24,13,59,92,64,82,68,Technology,100.0
39,10,16,122,62,58,94,30,82,Business,100.0
43,10,2,139,67,59,56,57,60,Research,92.33
33,10,23,98,46,59,86,87,30,Business,100.0
25,8,22,177,53,95,31,64,96,Technology,100.0
39,2,14,91,98,73,65,75,66,Creative,100.0
35,11,8,166,51,57,44,88,57,Technology,92.88
19,11,8,121,72,74,47,50,93,Creative,100.0
37,4,13,29,98,43,65,81,68,Research,95.04
40,11,22,103,87,73,38,41,98,Research,100.0
42,1,22,172,88,98,48,79,55,Creative,100.0
28,7,10,159,86,94,40,84,55,Technology,100.0
37,4,21,199,97,60,37,49,74,Technology,100.0
20,8,21,96,56,61,91,85,37,Business,100.0
31,6,24,31,54,59,57,51,60,Technology,100.0
22,7,17,49,44,94,93,37,73,Business,100.0
38,5,4,169,94,68,89,88,96,Technology,96.45
22,11,13,143,40,69,81,70,44,Technology,100.0
32,1,15,197,87,93,84,56,59,Creative,100.0
36,4,6,90,74,91,71,85,74,Creative,100.0
40,9,18,28,56,47,79,36,40,Research,100.0
42,11,8,139,51,80,54,83,46,Creative,100.0
29,2,16,74,91,73,74,30,81,Research,100.0
30,11,18,110,94,64,41,94,85,Business,100.0
40,3,6,73,93,75,73,73,98,Research,91.26
23,11,22,119,98,74,90,69,33,Research,100.0
33,2,7,20,47,98,93,81,35,Creative,83.15
23,2,7,94,85,92,57,34,87,Creative,100.0
20,9,9,77,59,82,75,39,66,Technology,100.0
18,10,12,91,72,68,53,41,49,Business,100.0
25,5,22,45,93,87,67,32,65,Business,100.0
24,4,19,116,86,63,35,37,54,Creative,100.0
42,10,11,50,97,56,89,32,38,Creative,100.0
38,11,21,161,77,42,45,44,54,Creative,100.0
26,4,13,193,98,74,82,59,78,Business,97.88
34,8,2,196,76,87,58,59,51,Business,100.0
28,1,19,76,79,61,47,94,34,Creative,88.23
41,2,23,25,83,47,97,43,38,Research,97.89
33,6,12,153,52,75,73,43,46,Technology,100.0
19,1,23,138,51,52,41,86,47,Research,100.0
36,7,14,82,44,72,77,34,37,Research,100.0
40,6,20,131,68,80,63,94,76,Creative,100.0
20,3,20,169,90,81,35,38,69,Business,100.0
43,6,18,46,91,51,67,97,45,Technology,100.0
41,1,19,104,43,89,32,37,41,Research,100.0
18,2,18,113,97,61,74,44,44,Technology,92.99
21,4,5,71,59,83,49,68,68,Technology,90.61
26,3,8,134,77,83,31,32,43,Technology,96.65
20,4,15,103,93,97,91,80,77,Research,100.0
34,1,24,19,46,91,46,51,88,Creative,100.0
28,10,23,127,99,61,91,83,42,Creative,100.0
27,5,20,84,59,92,39,44,74,Technology,100.0
35,7,14,39,93,66,78,86,93,Technology,100.0
34,2,3,46,69,93,36,37,92,Research,95.14
19,10,5,58,96,78,63,39,38,Creative,88.02
27,11,20,188,40,65,40,90,68,Creative,100.0
33,2,24,37,64,62,65,99,91,Creative,100.0
39,7,5,37,98,48,68,91,67,Research,100.0
41,9,11,180,85,55,95,95,98,Business,100.0
21,1,21,75,85,93,52,68,33,Technology,100.0
20,5,21,129,49,81,65,78,56,Technology,100.0
20,7,2,159,78,67,73,31,88,Technology,100.0
43,10,17,23,55,88,80,57,82,Creative,100.0
28,5,11,54,60,41,83,63,71,Technology,82.39
22,11,15,101,67,44,49,68,61,Technology,100.0
40,1,4,152,86,69,35,30,91,Creative,84.53
22,6,17,16,75,42,90,70,50,Creative,89.93
24,3,13,104,40,99,74,63,40,Technology,95.44
18,8,13,113,66,68,63,74,94,Technology,100.0
35,1,6,20,63,75,47,92,34,Research,81.02
33,2,9,11,76,59,88,87,37,Creative,75.97
22,2,8,134,91,53,63,77,53,Technology,71.76
40,9,18,100,40,46,33,93,68,Research,100.0
30,1,7,179,83,85,60,34,47,Business,75.23
27,2,11,33,44,67,87,96,47,Creative,78.23
27,3,1,75,97,50,94,46,95,Business,82.61
34,4,7,166,99,48,87,82,34,Business,75.26
33,3,1,49,57,73,90,50,30,Research,64.57
36,11,24,111,90,53,84,56,51,Technology,100.0
43,9,13,117,68,49,40,53,53,Creative,100.0
24,8,17,108,45,51,52,67,60,Technology,100.0
21,5,9,58,73,76,50,89,52,Creative,100.0
27,6,6,158,76,68,88,69,50,Business,95.48
32,9,15,92,55,79,33,53,71,Research,100.0
43,10,2,113,47,48,95,49,95,Creative,91.51
40,3,22,14,99,80,58,64,97,Technology,100.0
34,9,19,23,84,44,85,40,59,Research,100.0
41,10,24,76,68,81,91,56,58,Business,100.0
42,8,9,64,91,83,57,66,52,Technology,100.0
32,8,21,78,76,75,61,88,89,Research,100.0
33,2,10,102,91,66,53,96,65,Technology,76.62
27,7,24,129,56,68,86,68,61,Creative,100.0
41,10,2,87,79,81,67,84,84,Business,100.0
23,4,22,78,77,80,83,51,60,Technology,100.0
38,10,1,95,88,66,86,35,75,Technology,100.0
41,2,17,43,74,75,42,88,50,Technology,94.79
31,6,1,15,84,84,40,51,40,Technology,82.61
24,3,11,115,62,43,79,58,93,Technology,96.28
43,4,16,32,78,44,50,78,65,Technology,100.0
27,3,21,143,60,47,98,69,39,Research,92.22
43,3,21,173,66,77,64,89,61,Business,100.0
37,7,23,53,53,52,55,72,72,Business,100.0
31,7,1,149,85,89,82,89,84,Research,96.74
29,5,3,144,55,71,81,50,56,Creative,54.43
32,4,15,32,47,64,40,92,86,Technology,94.42
39,6,23,107,52,61,35,53,34,Research,100.0
20,7,13,191,51,45,76,84,78,Technology,100.0
26,10,12,138,75,69,52,57,98,Creative,100.0
39,8,10,142,53,63,92,57,50,Technology,98.65
36,3,6,49,81,60,94,57,83,Business,84.79
34,7,14,23,83,87,69,63,94,Business,100.0
34,3,5,133,94,45,53,77,68,Creative,85.82
26,7,6,89,48,68,97,89,55,Business,83.68
20,7,17,52,63,47,69,54,92,Creative,100.0
32,6,11,37,46,89,67,53,97,Technology,100.0
18,4,14,111,74,56,83,43,48,Creative,95.05
24,11,7,182,99,63,87,53,40,Creative,100.0
39,2,24,182,49,71,46,83,39,Business,100.0
23,11,20,10,56,40,90,30,75,Technology,100.0
28,2,18,149,68,62,38,37,79,Creative,100.0
40,5,10,149,91,51,59,97,76,Creative,86.39
37,9,24,61,84,77,65,87,75,Research,100.0
20,1,18,139,79,87,33,71,78,Technology,100.0
44,5,3,97,71,51,65,96,72,Creative,77.46
19,9,14,45,87,85,61,36,41,Research,100.0
37,7,21,72,83,49,80,87,56,Research,100.0
40,2,24,96,64,83,65,86,66,Business,100.0
24,9,13,46,60,73,75,50,81,Business,100.0
22,7,21,120,49,75,45,65,63,Technology,100.0
19,9,6,12,85,81,98,51,82,Creative,100.0
26,1,12,184,81,43,71,72,71,Business,75.82
29,11,17,172,80,89,92,99,35,Creative,100.0
28,11,7,150,52,78,75,63,96,Creative,100.0
26,1,18,16,66,42,98,78,87,Business,95.51
36,11,18,31,69,76,42,51,34,Business,100.0
24,1,9,15,80,56,63,81,59,Technology,83.0
43,1,21,157,45,94,60,88,48,Business,100.0
37,10,9,54,46,57,43,65,37,Creative,100.0
25,1,24,115,78,53,78,80,91,Technology,100.0
26,5,1,58,96,85,46,64,96,Technology,100.0
37,5,6,87,45,97,92,78,38,Creative,87.54
35,11,18,144,86,99,85,37,65,Business,100.0
24,1,20,53,52,55,75,42,66,Business,81.47
40,6,20,156,50,69,83,44,59,Technology,100.0
38,3,16,173,57,80,77,57,91,Business,100.0
34,5,5,124,73,72,58,97,89,Research,92.3
43,2,21,105,99,66,63,62,39,Business,100.0
18,8,18,180,95,83,62,67,81,Research,100.0
34,10,16,52,87,83,62,31,39,Research,100.0
40,7,5,21,49,90,94,44,39,Business,93.93
43,1,22,160,56,73,86,33,98,Research,100.0
39,3,23,97,98,53,92,96,55,Creative,100.0
18,3,4,155,51,77,71,65,45,Technology,84.54
23,1,2,148,67,66,31,49,67,Business,75.05
41,4,3,176,70,55,52,63,46,Research,70.79
25,6,23,158,58,70,79,53,75,Creative,100.0
30,3,2,86,96,93,87,64,50,Technology,86.07
35,2,12,173,79,41,32,63,75,Business,82.12
23,8,10,97,57,72,36,74,58,Research,100.0
34,3,5,76,63,97,78,50,86,Business,100.0
26,1,19,118,77,60,97,93,73,Creative,100.0
29,2,17,192,94,63,39,67,78,Creative,100.0
19,3,24,125,60,96,52,61,62,Technology,100.0
35,4,7,198,83,62,82,62,85,Creative,95.19
29,7,7,120,41,40,33,37,78,Technology,82.22
23,8,16,114,54,79,41,93,75,Technology,100.0
31,11,20,46,52,96,91,96,43,Business,100.0
29,10,17,117,92,50,62,70,69,Business,100.0
21,11,17,164,47,60,34,91,61,Technology,100.0
25,9,18,16,81,60,96,39,91,Creative,100.0
25,2,4,166,51,92,80,48,60,Creative,78.95
34,11,20,179,85,86,99,31,66,Research,100.0
26,3,19,50,55,90,89,86,93,Technology,100.0
27,4,19,168,75,68,52,61,40,Business,100.0
43,5,13,95,74,58,58,52,45,Business,100.0
42,9,19,42,53,67,53,79,81,Research,100.0
23,9,24,54,91,40,93,37,72,Creative,100.0
22,5,16,192,89,41,92,51,40,Technology,100.0
27,3,13,12,49,43,43,94,86,Research,94.68
20,3,13,190,65,43,45,83,45,Research,74.96
40,2,9,100,84,93,88,88,51,Creative,97.25
23,8,2,108,97,86,55,74,50,Research,82.33
39,10,7,150,81,81,74,80,46,Research,100.0
41,4,18,93,79,79,76,79,52,Research,100.0
23,9,16,158,48,91,54,65,72,Business,100.0
26,8,16,145,53,54,68,54,92,Research,100.0
28,3,7,31,76,80,49,48,42,Research,72.83
20,8,12,47,41,95,66,33,73,Technology,100.0
34,4,15,102,80,65,38,77,60,Research,100.0
28,5,3,139,85,40,99,95,31,Research,60.67
38,5,13,156,58,86,30,47,61,Creative,94.57
23,6,2,82,94,42,95,55,77,Business,80.65
23,8,3,84,64,91,98,59,56,Research,96.19
38,3,9,133,89,83,97,53,81,Research,100.0
19,7,12,50,45,46,67,74,38,Technology,76.46
21,4,13,20,92,41,99,41,66,Creative,100.0
41,4,23,134,48,65,33,33,78,Creative,100.0
32,8,6,114,93,82,84,73,95,Business,100.0
28,8,6,166,50,95,35,38,51,Business,100.0
38,6,20,156,49,85,95,67,91,Creative,100.0
31,3,6,180,69,48,92,59,58,Business,84.25
29,11,12,97,72,69,67,95,69,Business,100.0
28,11,12,28,59,94,72,87,83,Business,100.0
40,7,13,135,46,89,95,32,68,Research,100.0
24,4,21,192,47,71,48,41,86,Business,100.0
37,9,4,156,68,46,93,40,62,Technology,88.11
18,4,4,20,69,96,39,54,97,Research,100.0
39,6,19,15,98,93,46,55,38,Business,100.0
37,11,6,128,93,63,84,77,87,Technology,100.0
40,4,14,130,88,42,63,59,71,Technology,100.0
39,8,4,186,99,87,80,53,75,Creative,100.0
24,2,8,164,53,57,94,60,49,Business,78.27
30,1,19,48,94,66,85,45,36,Creative,90.68
33,5,21,36,95,94,53,91,81,Research,100.0
19,9,14,64,92,64,48,42,58,Creative,100.0
18,8,10,108,45,87,49,96,84,Business,100.0
38,3,5,28,64,95,91,47,59,Creative,71.71
21,3,17,65,88,67,51,41,78,Technology,100.0
26,1,15,73,58,80,46,63,97,Research,100.0
25,1,3,154,69,74,89,30,33,Technology,69.96
30,5,14,188,65,62,75,56,65,Creative,100.0
35,9,7,126,85,92,83,82,58,Technology,100.0
22,1,5,127,96,83,44,96,30,Creative,53.62
42,10,20,195,53,53,82,64,91,Technology,100.0
41,3,20,51,83,62,30,97,75,Research,100.0
31,4,11,84,86,79,53,51,78,Research,98.37
40,5,6,87,48,74,73,65,44,Technology,70.95
26,1,5,135,48,82,63,30,69,Research,87.02
39,2,3,122,89,98,91,40,52,Research,83.75
43,6,19,52,73,81,42,54,31,Business,100.0
34,9,8,177,78,64,77,78,62,Research,100.0
23,8,8,195,40,50,44,86,54,Research,68.48
18,10,2,20,52,44,50,32,55,Technology,86.7
36,9,24,176,51,85,90,77,79,Business,100.0
27,5,21,47,93,74,88,72,46,Technology,100.0
24,4,16,184,85,68,63,39,49,Creative,100.0
19,5,13,96,49,61,74,37,34,Technology,93.88
43,4,19,98,75,90,69,45,33,Business,100.0
36,4,2,69,50,59,52,64,46,Business,62.66
41,6,1,66,82,64,54,43,74,Creative,96.19
39,6,4,97,80,99,68,68,42,Business,88.56
33,11,2,61,64,44,34,72,37,Technology,96.5
31,5,4,172,46,65,61,53,79,Business,84.33
33,6,6,158,62,85,98,59,69,Business,98.53
23,5,10,155,98,52,50,97,90,Research,100.0
43,2,11,131,99,59,64,84,69,Business,100.0
21,10,18,24,58,63,95,42,86,Technology,100.0
33,4,2,153,47,97,30,55,73,Technology,88.25
38,3,8,63,65,71,79,73,33,Research,83.82
18,5,3,20,84,71,51,40,67,Research,76.98
39,4,7,147,76,58,57,46,53,Technology,77.4
42,5,9,180,61,78,68,63,34,Business,81.03
21,3,13,100,45,50,76,60,42,Research,79.69
32,11,3,21,51,50,45,58,50,Technology,76.29
29,10,11,14,91,52,41,30,37,Creative,100.0
42,4,4,149,56,60,58,65,92,Research,74.59
31,3,11,194,52,62,84,92,31,Creative,68.61
28,6,20,169,64,87,53,71,99,Business,100.0
43,4,2,182,83,96,50,84,44,Business,84.86
41,11,9,97,56,67,68,84,97,Technology,100.0
30,8,5,166,83,91,58,98,40,Business,100.0
29,8,23,164,62,87,64,79,31,Technology,100.0
33,8,7,92,55,72,65,74,39,Research,98.26
20,2,11,172,66,44,65,78,30,Creative,68.4
27,9,9,194,97,91,49,43,81,Research,100.0
20,5,15,125,63,87,70,93,40,Research,100.0
26,8,10,150,72,94,38,78,55,Technology,100.0
38,8,13,129,81,59,70,77,72,Creative,100.0
38,5,24,72,45,49,81,50,43,Creative,100.0
42,8,19,18,88,86,65,86,34,Technology,100.0
24,6,15,61,85,49,99,84,43,Technology,100.0
34,5,6,125,94,50,82,84,79,Technology,100.0
24,7,3,129,55,84,65,48,33,Research,87.62
41,11,4,134,63,56,55,51,99,Research,100.0
22,2,11,129,63,84,66,52,69,Research,90.2
21,4,20,178,80,53,88,87,88,Creative,97.52
40,1,24,13,68,56,78,80,78,Creative,100.0
39,9,12,193,71,70,45,61,71,Business,100.0
19,3,5,153,60,52,95,62,64,Technology,64.14
42,7,2,106,95,72,86,78,98,Technology,100.0
31,8,20,91,62,68,75,96,75,Business,100.0
26,5,7,99,46,46,65,42,96,Creative,100.0
26,5,22,189,84,72,90,90,85,Creative,100.0
42,8,18,141,65,70,91,83,91,Business,100.0
27,4,2,69,64,86,61,98,80,Research,85.01
21,2,24,108,53,55,95,62,42,Business,100.0
43,2,18,22,43,98,62,44,46,Business,99.15
20,3,12,59,80,64,84,49,79,Technology,92.25
20,2,15,170,42,46,39,70,69,Business,90.88
42,10,11,181,61,42,67,69,48,Creative,94.82
38,7,13,173,42,61,49,57,86,Research,94.48
22,11,9,90,51,96,55,62,65,Technology,100.0
39,2,17,53,91,63,51,98,30,Research,97.46
43,3,5,98,50,90,92,63,84,Business,84.39
44,9,20,195,56,56,63,91,63,Creative,100.0
18,8,23,75,47,68,71,80,78,Creative,100.0
20,9,15,122,82,77,46,30,47,Research,100.0
41,6,1,55,74,83,78,63,58,Business,89.3
18,7,12,13,94,55,81,40,81,Business,100.0
44,1,23,80,93,85,65,50,78,Business,100.0
43,7,2,177,46,65,81,78,66,Business,86.7
34,8,13,129,89,85,61,48,96,Creative,100.0
42,9,21,102,69,64,43,51,77,Research,100.0
25,1,14,132,81,61,73,34,57,Creative,100.0
21,9,21,105,88,95,86,90,67,Technology,100.0
33,6,21,67,73,64,85,61,51,Research,100.0
42,1,13,109,60,80,50,57,48,Creative,78.78
43,8,10,79,54,86,39,50,48,Creative,100.0
39,6,15,79,89,50,73,59,53,Business,93.31
23,6,19,11,43,95,98,76,58,Creative,100.0
33,5,9,148,47,99,55,61,68,Creative,100.0
29,3,19,172,90,90,58,65,89,Research,100.0
36,2,15,64,51,89,91,34,56,Research,88.3
20,1,2,128,43,52,82,30,40,Business,63.7
26,6,23,150,44,64,39,34,51,Business,100.0
38,11,5,46,88,92,98,62,74,Creative,100.0
25,4,23,143,54,54,38,90,85,Technology,100.0
44,9,7,44,49,66,50,41,38,Creative,91.31
26,8,22,136,62,78,51,84,60,Business,100.0
19,7,24,158,54,56,74,48,82,Technology,100.0
40,8,22,114,90,88,90,89,53,Business,100.0
35,7,4,160,47,67,68,40,71,Technology,82.49
42,2,22,139,90,55,40,98,91,Creative,100.0
22,1,23,27,66,60,30,43,88,Business,100.0
31,1,4,128,78,95,74,54,44,Creative,72.68
31,10,3,98,66,84,69,67,76,Research,100.0
43,8,2,148,59,59,85,52,54,Technology,79.2
24,1,22,25,60,98,95,32,44,Creative,100.0
41,2,15,109,74,99,37,36,33,Business,93.35
32,8,22,123,71,49,54,45,78,Creative,100.0
23,5,7,17,72,49,61,30,49,Research,88.37
37,3,5,101,71,68,32,91,42,Business,66.95
38,7,14,98,46,82,51,61,70,Creative,100.0
25,6,6,199,60,65,72,32,67,Technology,94.85
24,6,21,54,85,90,42,81,38,Technology,100.0
29,6,4,131,52,83,69,72,91,Research,100.0
43,3,21,58,40,52,54,70,52,Business,100.0
24,8,2,119,49,80,89,30,41,Business,84.53
36,11,9,154,59,97,67,35,91,Creative,100.0
43,1,21,14,42,82,49,80,75,Research,100.0
20,3,23,146,50,86,78,73,42,Creative,100.0
24,1,10,56,85,43,60,33,58,Technology,80.89
32,9,3,196,54,96,82,40,35,Research,100.0
38,1,24,86,82,67,58,47,91,Research,100.0
23,5,1,31,85,62,50,80,67,Creative,77.77
27,9,13,105,46,90,61,36,69,Research,100.0
44,1,21,149,99,52,71,68,92,Business,100.0
21,6,7,39,62,90,85,65,71,Technology,100.0
21,4,5,55,50,41,83,88,62,Research,64.37
34,5,15,135,90,93,70,96,31,Research,100.0
21,11,12,32,55,83,31,36,50,Business,100.0
42,9,3,182,46,44,61,82,98,Technology,86.22
37,6,6,86,78,41,90,38,80,Business,100.0
18,11,8,94,64,96,49,94,50,Research,100.0
42,10,9,95,41,92,48,89,99,Research,100.0
44,1,18,68,60,85,41,61,68,Research,100.0
34,7,23,19,74,55,35,97,91,Creative,100.0
23,9,3,53,91,53,43,38,52,Technology,90.25
37,9,15,16,59,58,35,80,68,Technology,100.0
40,9,6,195,50,73,60,67,75,Creative,100.0
26,10,20,68,60,61,94,89,70,Technology,100.0
43,1,19,103,62,71,92,37,54,Technology,100.0
19,4,10,153,94,75,36,98,37,Research,100.0
21,4,2,96,97,74,57,71,47,Technology,82.42
26,4,6,124,48,57,85,44,91,Research,82.25
21,8,10,93,50,96,70,83,46,Technology,100.0
42,7,9,193,64,80,52,31,74,Research,100.0
29,4,2,103,75,74,95,79,32,Business,85.54
29,4,23,189,98,46,49,48,37,Research,100.0
31,3,4,140,93,48,39,95,30,Research,67.73
21,5,18,87,84,87,44,80,90,Creative,100.0
28,6,1,56,95,81,33,63,83,Creative,88.91
22,8,19,102,77,88,49,32,69,Technology,100.0
41,1,19,124,97,81,64,61,83,Technology,100.0
30,6,21,186,73,55,40,48,58,Technology,100.0
35,2,10,109,91,99,85,92,33,Creative,100.0
28,3,15,181,57,69,99,76,63,Research,100.0
32,11,21,44,64,53,31,47,64,Technology,100.0
28,10,3,78,71,80,67,99,88,Business,100.0
38,6,4,18,44,43,38,47,88,Research,64.81
33,2,16,60,81,75,74,64,35,Technology,85.19
25,6,5,78,93,84,48,47,46,Technology,100.0
18,4,23,91,63,52,69,57,96,Creative,100.0
19,6,20,14,86,82,69,40,43,Business,100.0
24,7,18,103,54,68,30,46,83,Business,100.0
19,11,21,57,41,90,45,69,50,Creative,100.0
22,8,14,119,94,61,87,34,71,Research,100.0
42,9,19,194,48,76,90,35,55,Business,100.0
23,5,1,182,69,79,53,74,67,Technology,94.25
40,11,9,60,50,45,76,78,61,Business,100.0
21,9,3,156,76,56,45,87,73,Creative,100.0
19,5,1,195,85,94,46,41,53,Creative,80.82
40,10,20,135,51,54,45,51,73,Research,100.0
44,8,17,134,81,77,35,76,65,Technology,100.0
42,7,14,84,59,99,86,99,94,Technology,100.0
24,4,3,139,79,76,86,39,75,Business,89.67
22,5,24,111,86,66,34,90,37,Research,100.0
36,4,2,167,97,67,49,69,58,Technology,91.83
42,10,19,198,80,87,30,76,86,Business,100.0
27,4,9,69,97,73,48,76,93,Business,100.0
32,8,1,30,70,78,71,90,72,Creative,100.0
21,8,23,159,81,99,76,49,53,Business,100.0
28,8,4,82,79,55,56,74,66,Technology,85.18
31,7,17,39,94,85,38,53,70,Creative,100.0
42,4,15,30,81,78,99,31,60,Creative,100.0
31,2,3,61,61,53,63,85,82,Technology,52.68
33,8,6,155,62,85,77,75,51,Technology,100.0
33,7,24,51,81,92,82,82,93,Technology,100.0
42,10,15,36,56,80,87,86,67,Business,100.0
40,2,20,45,81,94,51,89,40,Creative,100.0
30,10,23,159,56,70,40,65,64,Research,100.0
44,4,16,112,59,64,48,92,79,Technology,100.0
26,11,19,122,96,60,47,35,64,Business,100.0
36,6,3,130,64,48,79,36,92,Creative,71.22
19,1,5,196,63,74,67,91,94,Creative,83.64
22,6,18,83,77,61,37,35,97,Technology,100.0
23,6,19,194,59,79,93,83,43,Creative,100.0
28,7,1,135,74,58,89,62,61,Creative,82.72
41,11,7,55,86,44,43,74,81,Business,100.0
24,6,9,101,49,93,55,73,42,Business,95.3
40,8,4,190,91,40,35,84,95,Business,100.0
37,4,18,145,61,80,57,95,55,Business,100.0
24,1,17,36,40,72,78,92,61,Creative,83.66
31,9,3,80,54,43,66,57,38,Research,81.37
33,3,9,198,91,72,46,38,83,Technology,87.27
19,7,9,115,72,93,72,55,74,Creative,100.0
20,1,21,111,49,80,46,95,40,Research,100.0
39,11,7,169,74,74,45,52,40,Creative,100.0
31,3,7,182,90,50,62,74,83,Technology,69.78
40,7,6,176,44,71,69,50,88,Technology,100.0
37,8,3,95,47,85,86,99,99,Creative,100.0
27,8,12,81,80,81,36,32,66,Research,100.0
35,3,10,146,96,63,36,71,87,Technology,90.96
41,9,14,192,59,78,36,33,59,Business,100.0
42,5,23,94,40,91,32,36,99,Research,100.0
23,8,21,130,50,89,35,44,40,Research,100.0
32,6,4,182,49,96,83,58,41,Creative,87.02
37,6,15,91,89,49,71,34,77,Technology,100.0
36,3,7,188,51,49,66,95,96,Business,95.18
37,4,19,35,86,54,32,31,70,Business,100.0
22,1,3,18,47,48,46,53,43,Business,46.74
24,4,15,36,67,46,63,48,35,Business,93.31
